REG,PROV,CODAT,DESC,CESSUFFSC,CESSUFFSP,CESSUFFDI,CESSUFFAF,CESSUFFTOT,Anno
TOS,AR,M 73,Pubblicità e ricerche di mercato                            ,0,0,0,1,1,2024
TOS,AR,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,0,0,1,1,2024
TOS,AR,M 75,Servizi veterinari                                          ,0,0,0,0,0,2024
TOS,AR,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",1,1,0,2,4,2024
TOS,AR,N 77,Attività di noleggio e leasing operativo                    ,0,0,0,0,0,2024
TOS,AR,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2024
TOS,AR,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,0,0,0,2024
TOS,AR,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2024
TOS,AR,N 81,Attività di servizi per edifici e paesaggio                 ,0,1,0,2,3,2024
TOS,AR,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,1,0,0,0,1,2024
TOS,AR,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
TOS,AR,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
TOS,AR,P   ,Istruzione                                                  ,0,0,0,2,2,2024
TOS,AR,P 85,Istruzione                                                  ,0,0,0,2,2,2024
TOS,AR,Q   ,Sanita' e assistenza sociale                                ,0,0,0,0,0,2024
TOS,AR,Q 86,Assistenza sanitaria                                        ,0,0,0,0,0,2024
TOS,AR,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2024
TOS,AR,Q 88,Assistenza sociale non residenziale                         ,0,0,0,0,0,2024
TOS,AR,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",0,0,1,1,2,2024
TOS,AR,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,0,1,1,2024
TOS,AR,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2024
TOS,AR,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2024
TOS,AR,R 93,"Attività sportive, di intrattenimento e di divertimento     ",0,0,1,0,1,2024
TOS,AR,S   ,Altre attività di servizi                                   ,1,0,2,1,4,2024
TOS,AR,S 94,Attività di organizzazioni associative                      ,0,0,0,1,1,2024
TOS,AR,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,0,0,2024
TOS,AR,S 96,Altre attività di servizi per la persona                    ,1,0,2,0,3,2024
TOS,AR,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
TOS,AR,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
TOS,AR,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2024
TOS,AR,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
TOS,AR,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
TOS,AR,XX  ,Imprese non classificate                                    ,3,0,0,3,6,2024
TOS,AR,TOT ,TOTALE                                                      ,40,14,22,45,121,2024
TOS,SI,A   ,"Agricoltura, silvicoltura pesca                             ",1,1,0,6,8,2024
TOS,SI,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",1,1,0,5,7,2024
TOS,SI,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,1,1,2024
TOS,SI,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2024
TOS,SI,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2024
TOS,SI,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2024
TOS,SI,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2024
TOS,SI,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2024
TOS,SI,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2024
TOS,SI,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2024
TOS,SI,C   ,Attività manifatturiere                                     ,5,0,0,5,10,2024
TOS,SI,C 10,Industrie alimentari                                        ,0,0,0,1,1,2024
TOS,SI,C 11,Industria delle bevande                                     ,0,0,0,0,0,2024
TOS,SI,C 12,Industria del tabacco                                       ,0,0,0,0,0,2024
TOS,SI,C 13,Industrie tessili                                           ,0,0,0,0,0,2024
TOS,SI,C 14,Confezione di articoli di abbigliamento; confezione di ar...,1,0,0,0,1,2024
TOS,SI,C 15,Fabbricazione di articoli in pelle e simili                 ,1,0,0,0,1,2024
TOS,SI,C 16,Industria del legno e dei prodotti in legno e sughero (es...,0,0,0,1,1,2024
TOS,SI,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2024
TOS,SI,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,0,0,2024
TOS,SI,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2024
TOS,SI,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2024
TOS,SI,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2024
TOS,SI,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,0,0,0,2024
TOS,SI,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,1,0,0,0,1,2024
TOS,SI,C 24,Metallurgia                                                 ,0,0,0,0,0,2024
TOS,SI,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,1,0,0,1,2,2024
TOS,SI,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2024
TOS,SI,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2024
TOS,SI,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,1,1,2024
TOS,SI,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2024
TOS,SI,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2024
TOS,SI,C 31,Fabbricazione di mobili                                     ,0,0,0,0,0,2024
TOS,SI,C 32,Altre industrie manifatturiere                              ,0,0,0,1,1,2024
TOS,SI,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",1,0,0,0,1,2024
TOS,SI,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2024
TOS,SI,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2024
TOS,SI,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,0,0,2024
TOS,SI,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2024
TOS,SI,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2024
TOS,SI,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2024
TOS,SI,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2024
TOS,SI,F   ,Costruzioni                                                 ,11,0,2,5,18,2024
TOS,SI,F 41,Costruzione di edifici                                      ,6,0,0,2,8,2024
TOS,SI,F 42,Ingegneria civile                                           ,1,0,0,0,1,2024
TOS,SI,F 43,Lavori di costruzione specializzati                         ,4,0,2,3,9,2024
TOS,SI,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,17,0,0,2,19,2024
TOS,SI,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,2,0,0,0,2,2024
TOS,SI,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,8,0,0,1,9,2024
TOS,SI,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,7,0,0,1,8,2024
TOS,SI,H   ,Trasporto e magazzinaggio                                   ,0,0,0,1,1,2024
TOS,SI,H 49,Trasporto terrestre e mediante condotte                     ,0,0,0,1,1,2024
TOS,SI,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2024
TOS,SI,H 51,Trasporto aereo                                             ,0,0,0,0,0,2024
TOS,SI,H 52,Magazzinaggio e attività di supporto ai trasporti           ,0,0,0,0,0,2024
TOS,SI,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2024
TOS,SI,I   ,Attività dei servizi alloggio e ristorazione                ,7,0,0,0,7,2024
TOS,SI,I 55,Alloggio                                                    ,1,0,0,0,1,2024
TOS,SI,I 56,Attività dei servizi di ristorazione                        ,6,0,0,0,6,2024
TOS,SI,J   ,Servizi di informazione e comunicazione                     ,1,0,0,1,2,2024
TOS,SI,J 58,Attività editoriali                                         ,1,0,0,1,2,2024
TOS,SI,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,0,0,2024
TOS,SI,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2024
TOS,SI,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2024
TOS,SI,J 62,"Produzione di software, consulenza informatica e attività...",0,0,0,0,0,2024
TOS,SI,J 63,Attività dei servizi d'informazione e altri servizi infor...,0,0,0,0,0,2024
TOS,SI,K   ,Attività finanziarie e assicurative                         ,0,0,0,0,0,2024
TOS,SI,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2024
TOS,SI,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2024
TOS,SI,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,0,0,0,0,2024
TOS,SI,L   ,Attivita' immobiliari                                       ,4,0,1,0,5,2024
TOS,SI,L 68,Attivita' immobiliari                                       ,4,0,1,0,5,2024
TOS,SI,M   ,"Attività professionali, scientifiche e tecniche             ",1,0,0,1,2,2024
TOS,SI,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2024
TOS,SI,M 70,Attività di direzione aziendale e di consulenza gestional...,0,0,0,1,1,2024
TOS,SI,M 71,Attività degli studi di architettura e d'ingegneria; coll...,0,0,0,0,0,2024
TOS,SI,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2024
TOS,SI,M 73,Pubblicità e ricerche di mercato                            ,1,0,0,0,1,2024
TOS,SI,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,0,0,0,0,2024
TOS,SI,M 75,Servizi veterinari                                          ,0,0,0,0,0,2024
TOS,SI,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",2,0,0,4,6,2024
TOS,SI,N 77,Attività di noleggio e leasing operativo                    ,1,0,0,0,1,2024
TOS,SI,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2024
TOS,SI,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,0,0,0,2024
TOS,SI,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2024
TOS,SI,N 81,Attività di servizi per edifici e paesaggio                 ,1,0,0,1,2,2024
TOS,SI,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,0,0,0,3,3,2024
TOS,SI,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
TOS,SI,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
TOS,SI,P   ,Istruzione                                                  ,0,0,0,0,0,2024
TOS,SI,P 85,Istruzione                                                  ,0,0,0,0,0,2024
TOS,SI,Q   ,Sanita' e assistenza sociale                                ,0,0,0,1,1,2024
TOS,SI,Q 86,Assistenza sanitaria                                        ,0,0,0,1,1,2024
TOS,SI,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2024
TOS,SI,Q 88,Assistenza sociale non residenziale                         ,0,0,0,0,0,2024
TOS,SI,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",0,0,0,0,0,2024
TOS,SI,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,0,0,0,2024
TOS,SI,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2024
TOS,SI,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2024
TOS,SI,R 93,"Attività sportive, di intrattenimento e di divertimento     ",0,0,0,0,0,2024
TOS,SI,S   ,Altre attività di servizi                                   ,1,0,0,1,2,2024
TOS,SI,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2024
TOS,SI,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,0,0,2024
TOS,SI,S 96,Altre attività di servizi per la persona                    ,1,0,0,1,2,2024
TOS,SI,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
TOS,SI,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
TOS,SI,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2024
TOS,SI,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
TOS,SI,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
TOS,SI,XX  ,Imprese non classificate                                    ,8,0,0,9,17,2024
TOS,SI,TOT ,TOTALE                                                      ,58,1,3,36,98,2024
TOS,GR,A   ,"Agricoltura, silvicoltura pesca                             ",3,32,0,11,46,2024
TOS,GR,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",3,30,0,7,40,2024
TOS,GR,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,1,1,2024
TOS,GR,A 03,Pesca e acquacoltura                                        ,0,2,0,3,5,2024
TOS,GR,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2024
TOS,GR,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2024
TOS,GR,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2024
TOS,GR,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2024
TOS,GR,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2024
TOS,GR,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2024
TOS,GR,C   ,Attività manifatturiere                                     ,6,9,0,6,21,2024
TOS,GR,C 10,Industrie alimentari                                        ,2,0,0,3,5,2024
TOS,GR,C 11,Industria delle bevande                                     ,0,0,0,0,0,2024
TOS,GR,C 12,Industria del tabacco                                       ,0,0,0,0,0,2024
TOS,GR,C 13,Industrie tessili                                           ,0,0,0,0,0,2024
TOS,GR,C 14,Confezione di articoli di abbigliamento; confezione di ar...,0,1,0,1,2,2024
TOS,GR,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,0,0,2024
TOS,GR,C 16,Industria del legno e dei prodotti in legno e sughero (es...,0,0,0,0,0,2024
TOS,GR,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2024
TOS,GR,C 18,Stampa e riproduzione di supporti registrati                ,0,1,0,1,2,2024
TOS,GR,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2024
TOS,GR,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2024
TOS,GR,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2024
TOS,GR,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,0,0,0,2024
TOS,GR,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,1,0,0,0,1,2024
TOS,GR,C 24,Metallurgia                                                 ,0,0,0,0,0,2024
TOS,GR,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,2,1,0,1,4,2024
TOS,GR,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2024
TOS,GR,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2024
TOS,GR,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,0,0,2024
TOS,GR,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2024
TOS,GR,C 30,Fabbricazione di altri mezzi di trasporto                   ,1,0,0,0,1,2024
TOS,GR,C 31,Fabbricazione di mobili                                     ,0,1,0,0,1,2024
TOS,GR,C 32,Altre industrie manifatturiere                              ,0,0,0,0,0,2024
TOS,GR,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,5,0,0,5,2024
TOS,GR,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",1,0,0,0,1,2024
TOS,GR,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",1,0,0,0,1,2024
TOS,GR,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,0,0,2024
TOS,GR,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2024
TOS,GR,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2024
TOS,GR,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2024
TOS,GR,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2024
TOS,GR,F   ,Costruzioni                                                 ,19,12,1,16,48,2024
TOS,GR,F 41,Costruzione di edifici                                      ,14,5,0,13,32,2024
TOS,GR,F 42,Ingegneria civile                                           ,1,0,0,1,2,2024
TOS,GR,F 43,Lavori di costruzione specializzati                         ,4,7,1,2,14,2024
TOS,GR,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,13,39,0,3,55,2024
TOS,GR,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,3,6,0,0,9,2024
TOS,GR,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,4,7,0,0,11,2024
TOS,GR,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,6,26,0,3,35,2024
TOS,GR,H   ,Trasporto e magazzinaggio                                   ,2,1,0,5,8,2024
TOS,GR,H 49,Trasporto terrestre e mediante condotte                     ,1,0,0,0,1,2024
TOS,GR,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2024
TOS,GR,H 51,Trasporto aereo                                             ,0,0,0,0,0,2024
TOS,GR,H 52,Magazzinaggio e attività di supporto ai trasporti           ,1,1,0,4,6,2024
TOS,GR,H 53,Servizi postali e attività di corriere                      ,0,0,0,1,1,2024
TOS,GR,I   ,Attività dei servizi alloggio e ristorazione                ,11,37,0,3,51,2024
TOS,GR,I 55,Alloggio                                                    ,4,1,0,1,6,2024
TOS,GR,I 56,Attività dei servizi di ristorazione                        ,7,36,0,2,45,2024
TOS,GR,J   ,Servizi di informazione e comunicazione                     ,6,1,0,0,7,2024
TOS,GR,J 58,Attività editoriali                                         ,0,0,0,0,0,2024
TOS,GR,J 59,"Attività di produzione cinematografica, di video e di pro...",1,0,0,0,1,2024
TOS,GR,J 60,Attività di programmazione e trasmissione                   ,1,0,0,0,1,2024
TOS,GR,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2024
TOS,GR,J 62,"Produzione di software, consulenza informatica e attività...",1,0,0,0,1,2024
TOS,GR,J 63,Attività dei servizi d'informazione e altri servizi infor...,3,1,0,0,4,2024
TOS,GR,K   ,Attività finanziarie e assicurative                         ,0,1,1,1,3,2024
TOS,GR,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2024
TOS,GR,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2024
TOS,GR,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,1,1,1,3,2024
TOS,GR,L   ,Attivita' immobiliari                                       ,15,18,0,1,34,2024
TOS,GR,L 68,Attivita' immobiliari                                       ,15,18,0,1,34,2024
TOS,GR,M   ,"Attività professionali, scientifiche e tecniche             ",4,1,0,3,8,2024
TOS,GR,M 69,Attività legali e contabilità                               ,0,0,0,1,1,2024
TOS,GR,M 70,Attività di direzione aziendale e di consulenza gestional...,1,1,0,1,3,2024
TOS,GR,M 71,Attività degli studi di architettura e d'ingegneria; coll...,1,0,0,0,1,2024
TOS,GR,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2024
TOS,GR,M 73,Pubblicità e ricerche di mercato                            ,1,0,0,0,1,2024
TOS,GR,M 74,"Altre attività professionali, scientifiche e tecniche       ",1,0,0,1,2,2024
TOS,GR,M 75,Servizi veterinari                                          ,0,0,0,0,0,2024
TOS,GR,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",4,4,0,7,15,2024
TOS,GR,N 77,Attività di noleggio e leasing operativo                    ,0,1,0,1,2,2024
TOS,GR,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2024
TOS,GR,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,0,0,0,2024
TOS,GR,N 80,Servizi di vigilanza e investigazione                       ,0,1,0,0,1,2024
TOS,GR,N 81,Attività di servizi per edifici e paesaggio                 ,3,0,0,4,7,2024
TOS,GR,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,1,2,0,2,5,2024
TOS,GR,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
TOS,GR,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
TOS,GR,P   ,Istruzione                                                  ,1,1,0,1,3,2024
TOS,GR,P 85,Istruzione                                                  ,1,1,0,1,3,2024
TOS,GR,Q   ,Sanita' e assistenza sociale                                ,3,0,0,6,9,2024
TOS,GR,Q 86,Assistenza sanitaria                                        ,3,0,0,0,3,2024
TOS,GR,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,1,1,2024
TOS,GR,Q 88,Assistenza sociale non residenziale                         ,0,0,0,5,5,2024
TOS,GR,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",1,1,0,4,6,2024
TOS,GR,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,0,2,2,2024
TOS,GR,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,1,1,2024
TOS,GR,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2024
TOS,GR,R 93,"Attività sportive, di intrattenimento e di divertimento     ",1,1,0,1,3,2024
TOS,GR,S   ,Altre attività di servizi                                   ,2,6,0,1,9,2024
TOS,GR,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2024
TOS,GR,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,0,0,2024
TOS,GR,S 96,Altre attività di servizi per la persona                    ,2,6,0,1,9,2024
TOS,GR,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
TOS,GR,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
TOS,GR,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2024
TOS,GR,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
TOS,GR,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
TOS,GR,XX  ,Imprese non classificate                                    ,12,12,0,15,39,2024
TOS,GR,TOT ,TOTALE                                                      ,103,175,2,83,363,2024
TOS,PO,A   ,"Agricoltura, silvicoltura pesca                             ",0,1,0,1,2,2024
TOS,PO,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",0,0,0,1,1,2024
TOS,PO,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,1,0,0,1,2024
TOS,PO,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2024
TOS,PO,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2024
TOS,PO,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2024
TOS,PO,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2024
TOS,PO,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2024
TOS,PO,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2024
TOS,PO,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2024
TOS,PO,C   ,Attività manifatturiere                                     ,19,7,34,9,69,2024
TOS,PO,C 10,Industrie alimentari                                        ,1,0,0,2,3,2024
TOS,PO,C 11,Industria delle bevande                                     ,0,0,0,0,0,2024
TOS,PO,C 12,Industria del tabacco                                       ,0,0,0,0,0,2024
TOS,PO,C 13,Industrie tessili                                           ,7,4,2,4,17,2024
TOS,PO,C 14,Confezione di articoli di abbigliamento; confezione di ar...,7,3,23,1,34,2024
TOS,PO,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,7,0,7,2024
TOS,PO,C 16,Industria del legno e dei prodotti in legno e sughero (es...,1,0,0,0,1,2024
TOS,PO,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2024
TOS,PO,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,0,0,2024
TOS,PO,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2024
TOS,PO,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2024
TOS,PO,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2024
TOS,PO,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,0,0,0,2024
TOS,PO,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,0,1,0,1,2024
TOS,PO,C 24,Metallurgia                                                 ,0,0,0,0,0,2024
TOS,PO,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,0,0,0,0,0,2024
TOS,PO,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2024
TOS,PO,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2024
TOS,PO,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,0,0,2024
TOS,PO,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2024
TOS,PO,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2024
TOS,PO,C 31,Fabbricazione di mobili                                     ,1,0,0,0,1,2024
TOS,PO,C 32,Altre industrie manifatturiere                              ,1,0,1,1,3,2024
TOS,PO,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",1,0,0,1,2,2024
TOS,PO,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2024
TOS,PO,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2024
TOS,PO,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,5,5,2024
TOS,PO,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2024
TOS,PO,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2024
TOS,PO,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,5,5,2024
TOS,PO,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2024
TOS,PO,F   ,Costruzioni                                                 ,4,3,2,25,34,2024
TOS,PO,F 41,Costruzione di edifici                                      ,2,1,1,13,17,2024
TOS,PO,F 42,Ingegneria civile                                           ,0,0,0,1,1,2024
TOS,PO,F 43,Lavori di costruzione specializzati                         ,2,2,1,11,16,2024
TOS,PO,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,15,17,30,0,62,2024
TOS,PO,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,1,1,1,0,3,2024
TOS,PO,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,12,4,25,0,41,2024
TOS,PO,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,2,12,4,0,18,2024
TOS,PO,H   ,Trasporto e magazzinaggio                                   ,0,1,1,19,21,2024
TOS,PO,H 49,Trasporto terrestre e mediante condotte                     ,0,0,1,7,8,2024
TOS,PO,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2024
TOS,PO,H 51,Trasporto aereo                                             ,0,0,0,0,0,2024
